Frame Number,Person ID,X Coordinate,Y Coordinate
2,38,1836.232666015625,26.12476921081543
3,0,710.1748657226562,721.01513671875
3,1,120.33001708984375,189.42581176757812
3,2,288.7411193847656,525.7570190429688
3,3,1461.8397216796875,794.2694091796875
3,4,1822.9359130859375,215.99749755859375
3,5,1508.2685546875,563.4730834960938
3,6,87.95520782470703,893.92626953125
3,7,1193.9443359375,1003.482421875
3,8,789.6541748046875,517.1016235351562
3,9,954.6492919921875,248.3596649169922
3,10,1637.3076171875,70.46969604492188
3,11,1887.712158203125,779.468017578125
3,12,1485.9249267578125,400.71087646484375
3,13,1176.7166748046875,564.7113037109375
3,14,1725.292724609375,228.77151489257812
3,15,237.1317138671875,94.1642074584961
3,16,1229.1011962890625,187.40597534179688
3,17,601.0185546875,344.6636962890625
3,18,1757.67919921875,137.17733764648438
3,19,738.7291870117188,297.74603271484375
3,20,1189.162353515625,209.79571533203125
3,21,371.638427734375,561.3985595703125
3,22,1112.8167724609375,99.33778381347656
3,23,385.8501281738281,73.41339111328125
3,24,820.6048583984375,137.83782958984375
3,25,1326.8658447265625,57.42962646484375
3,26,1703.13818359375,73.3764419555664
3,27,1011.832763671875,173.93496704101562
3,28,873.5636596679688,134.489013671875
3,29,469.094970703125,577.31201171875
3,30,172.92633056640625,23.160959243774414
3,31,423.536865234375,597.7317504882812
3,32,1605.029296875,71.89630889892578
3,33,596.5091552734375,256.3014221191406
3,34,745.4584350585938,50.885780334472656
3,35,914.8081665039062,146.80126953125
3,36,1836.35009765625,25.613370895385742
3,37,1408.3961181640625,115.66633605957031
3,38,1908.221435546875,149.6924285888672
4,0,710.9072265625,715.5543823242188
4,1,120.20345306396484,189.233154296875
4,2,288.66632080078125,527.082275390625
4,3,1490.498291015625,401.93060302734375
4,4,1459.099853515625,794.158935546875
4,5,1193.51220703125,1000.2293701171875
4,6,1823.026123046875,218.6143798828125
4,7,88.13383483886719,894.6326904296875
4,8,1175.577392578125,560.4484252929688
4,9,1638.227294921875,70.7338638305664
4,10,954.5089111328125,248.82791137695312
4,11,789.8673095703125,512.504150390625
4,12,1758.185302734375,144.41165161132812
4,13,1509.0487060546875,561.2518310546875
4,14,1887.47900390625,779.4764404296875
4,15,1724.4976806640625,231.1863250732422
4,16,1230.9759521484375,187.37628173828125
4,17,239.77059936523438,90.63237762451172
4,18,601.2439575195312,346.61444091796875
4,19,739.126220703125,296.5390625
4,20,1112.83984375,100.35057067871094
4,21,370.3701171875,561.3211059570312
4,22,1190.076171875,208.99644470214844
4,23,820.2008056640625,137.816650390625
4,24,1705.4110107421875,69.56930541992188
4,25,1326.8165283203125,57.00491714477539
4,26,873.1148681640625,134.4300079345703
4,27,1011.520263671875,176.30360412597656
4,28,175.4919891357422,22.587078094482422
4,29,421.89013671875,596.2738037109375
4,30,596.0265502929688,258.1590270996094
4,31,388.1395568847656,76.7999267578125
4,32,917.6467895507812,150.51992797851562
4,33,471.91619873046875,577.39794921875
4,34,1605.058837890625,72.02275085449219
4,35,1836.281005859375,25.82303810119629
4,36,747.2646484375,48.133811950683594
4,37,1408.2412109375,115.05775451660156
5,0,1491.766845703125,403.282958984375
5,1,120.068115234375,188.6488494873047
5,2,711.1402587890625,711.7931518554688
5,3,287.76043701171875,527.2579345703125
5,4,1824.1571044921875,220.3965301513672
5,5,1457.3309326171875,794.754638671875
5,6,89.67911529541016,893.55419921875
5,7,1175.1240234375,556.16015625
5,8,1637.697509765625,71.2504653930664
5,9,789.8654174804688,510.43682861328125
5,10,1885.986328125,785.51171875
5,11,954.5345458984375,249.60191345214844
5,12,1190.557861328125,998.1993408203125
5,13,1509.41357421875,563.6529541015625
5,14,1758.45947265625,147.297607421875
5,15,242.79757690429688,91.07132720947266
5,16,739.40673828125,294.20709228515625
5,17,1727.8115234375,232.70736694335938
5,18,601.7946166992188,346.09783935546875
5,19,1230.58740234375,186.5967254638672
5,20,371.04144287109375,563.723388671875
5,21,1113.3209228515625,101.88558959960938
5,22,1190.89794921875,205.94888305664062
5,23,819.9420166015625,137.45889282226562
5,24,389.3438415527344,73.5389404296875
5,25,1705.935302734375,68.48870086669922
5,26,1326.46923828125,55.871150970458984
5,27,872.5014038085938,132.47154235839844
5,28,1012.1338500976562,179.90689086914062
5,29,918.1879272460938,146.81336975097656
5,30,1606.119873046875,72.11327362060547
5,31,423.74041748046875,596.097412109375
5,32,468.1617431640625,578.9859008789062
5,33,596.8538818359375,259.22705078125
5,34,177.11050415039062,22.2367000579834
5,35,1408.2333984375,115.69208526611328
5,36,747.5786743164062,47.58827590942383
5,37,1836.340576171875,25.914968490600586
6,0,1494.53466796875,408.52471923828125
6,1,711.3265380859375,709.0545654296875
6,2,120.59190368652344,188.12078857421875
6,3,789.443359375,505.2387390136719
6,4,287.9184875488281,531.9735107421875
6,5,1824.1593017578125,220.72779846191406
6,6,1456.911865234375,795.5726318359375
6,7,90.77452087402344,894.695068359375
6,8,1174.595458984375,552.5131225585938
6,9,1638.046875,71.37248992919922
6,10,1886.8226318359375,763.081298828125
6,11,955.2841796875,253.33535766601562
6,12,739.6767578125,292.2473449707031
6,13,1510.185791015625,565.6361083984375
6,14,244.4508056640625,91.32965850830078
6,15,1191.086181640625,995.8276977539062
6,16,601.8316650390625,348.42962646484375
6,17,370.86419677734375,562.66943359375
6,18,1230.569580078125,185.91848754882812
6,19,1759.212646484375,142.5948944091797
6,20,1706.4698486328125,69.18376922607422
6,21,1729.77978515625,232.3670196533203
6,22,1193.081298828125,202.81842041015625
6,23,1113.6280517578125,102.54279327392578
6,24,819.9962158203125,136.4656219482422
6,25,595.4605102539062,258.2455749511719
6,26,391.80865478515625,72.11360931396484
6,27,872.6345825195312,131.0174102783203
6,28,1012.6531982421875,183.5792999267578
6,29,1326.0081787109375,55.612632751464844
6,30,422.5798034667969,595.5978393554688
6,31,1606.3427734375,71.52176666259766
6,32,465.61663818359375,578.5792236328125
6,33,919.6923828125,145.39967346191406
6,34,1407.7926025390625,118.02477264404297
6,35,746.9427490234375,47.20796585083008
6,36,177.40591430664062,21.490859985351562
6,37,1837.5380859375,25.078462600708008
6,38,1907.844970703125,140.99319458007812
7,0,712.5260620117188,698.1632080078125
7,1,120.45281982421875,187.14239501953125
7,2,787.8790283203125,498.36114501953125
7,3,1494.9132080078125,416.88922119140625
7,4,1825.2198486328125,221.35671997070312
7,5,288.23504638671875,545.0689086914062
7,6,1453.1661376953125,795.4459838867188
7,7,1888.448486328125,746.5089721679688
7,8,1513.506591796875,568.726318359375
7,9,1189.8895263671875,988.849853515625
7,10,1175.6343994140625,548.2965087890625
7,11,954.950439453125,255.42507934570312
7,12,94.56861877441406,897.2437744140625
7,13,252.1691436767578,89.02603912353516
7,14,739.3770751953125,288.66693115234375
7,15,1640.4171142578125,70.94180297851562
7,16,600.986572265625,348.0299072265625
7,17,370.87799072265625,562.8064575195312
7,18,1230.82421875,186.40188598632812
7,19,1706.9315185546875,74.62496948242188
7,20,1192.883056640625,199.39439392089844
7,21,419.8634033203125,593.3331909179688
7,22,1748.8770751953125,189.88714599609375
7,23,396.34808349609375,72.31476593017578
7,24,1013.50537109375,185.4137420654297
7,25,870.9390258789062,129.02772521972656
7,26,1607.416748046875,72.36412048339844
7,27,819.026611328125,132.3448486328125
7,28,484.5879821777344,577.3336181640625
7,29,1114.094970703125,103.28998565673828
7,30,1325.115234375,55.29391098022461
7,31,596.64892578125,259.8455505371094
7,32,746.3692016601562,45.859832763671875
7,33,921.5787963867188,140.601806640625
7,34,397.24566650390625,578.030517578125
7,35,1907.8974609375,143.4317169189453
7,36,180.8927001953125,17.793859481811523
7,37,1837.523193359375,24.55440330505371
7,38,1408.6949462890625,109.8809585571289
8,0,713.3843994140625,699.621826171875
8,1,287.16656494140625,550.5046997070312
8,2,120.45223999023438,186.78782653808594
8,3,788.2431640625,496.6295471191406
8,4,1885.9658203125,744.13037109375
8,5,1825.941650390625,221.05572509765625
8,6,95.82244873046875,897.7371826171875
8,7,1495.93505859375,420.06640625
8,8,1176.570068359375,546.8969116210938
8,9,1452.367919921875,795.51220703125
8,10,1514.71142578125,573.3270874023438
8,11,1184.83984375,985.5433349609375
8,12,954.5557861328125,255.0679931640625
8,13,739.049072265625,286.23388671875
8,14,256.873291015625,86.42782592773438
8,15,601.1946411132812,348.7298583984375
8,16,1230.15771484375,186.28182983398438
8,17,370.6446533203125,560.323974609375
8,18,1640.948486328125,71.16637420654297
8,19,1013.08984375,184.53271484375
8,20,1193.56982421875,196.8917236328125
8,21,1706.6602783203125,77.9560317993164
8,22,1752.3995361328125,173.6759033203125
8,23,870.520751953125,126.17288208007812
8,24,420.4376220703125,595.0271606445312
8,25,396.6565246582031,71.08777618408203
8,26,819.0028076171875,131.71327209472656
8,27,485.362548828125,576.811279296875
8,28,923.2958984375,140.6291046142578
8,29,1607.90380859375,73.32270812988281
8,30,1114.072998046875,104.69319152832031
8,31,1324.9033203125,55.160430908203125
8,32,599.30859375,265.8589782714844
8,33,182.30001831054688,19.07002830505371
8,34,397.4059753417969,575.8836059570312
8,35,1835.880126953125,24.425817489624023
8,36,746.1669921875,45.69450759887695
8,37,1907.949951171875,146.27272033691406
9,0,286.95941162109375,554.4969482421875
9,1,713.343505859375,696.9572143554688
9,2,119.69601440429688,186.138427734375
9,3,1825.85888671875,221.0952911376953
9,4,1884.5478515625,740.7266845703125
9,5,1448.13427734375,795.3994140625
9,6,788.2078857421875,495.2762756347656
9,7,1496.3802490234375,422.08050537109375
9,8,1516.8424072265625,576.2911376953125
9,9,97.58355712890625,897.4183349609375
9,10,1177.33642578125,545.6333618164062
9,11,1185.031982421875,982.847412109375
9,12,739.107666015625,286.41455078125
9,13,954.1629638671875,254.85391235351562
9,14,601.6070556640625,352.81085205078125
9,15,370.27227783203125,558.39794921875
9,16,1194.4561767578125,194.22943115234375
9,17,257.91650390625,84.1911392211914
9,18,1014.4921875,185.51449584960938
9,19,1707.50244140625,79.71700286865234
9,20,1749.78125,191.68228149414062
9,21,1229.7481689453125,184.54696655273438
9,22,1640.9501953125,71.43226623535156
9,23,870.6568603515625,126.4293441772461
9,24,1113.87841796875,104.51765441894531
9,25,399.00885009765625,68.1129150390625
9,26,818.9483642578125,132.0889129638672
9,27,485.7046813964844,576.2367553710938
9,28,422.3466796875,593.4521484375
9,29,1324.568603515625,54.125701904296875
9,30,597.730712890625,262.3467712402344
9,31,1608.37841796875,73.50282287597656
9,32,923.821044921875,138.9101104736328
9,33,183.6138458251953,16.866668701171875
9,34,1907.52880859375,149.3514404296875
9,35,397.6932373046875,570.6548461914062
9,36,1835.5224609375,24.35160255432129
9,37,748.141845703125,45.37261962890625
10,0,286.6934509277344,556.9263916015625
10,1,119.1265640258789,186.10446166992188
10,2,713.6798095703125,694.420654296875
10,3,1826.333251953125,221.42385864257812
10,4,1498.96435546875,425.3103332519531
10,5,1447.33837890625,795.97705078125
10,6,1884.791259765625,740.0795288085938
10,7,788.42724609375,493.19622802734375
10,8,1517.8876953125,582.9027709960938
10,9,100.72880554199219,898.1152954101562
10,10,1182.3990478515625,978.9613647460938
10,11,1177.74462890625,545.1044311523438
10,12,738.5811767578125,285.2947998046875
10,13,954.4469604492188,255.5177459716797
10,14,1747.47265625,195.96270751953125
10,15,601.235595703125,354.4305725097656
10,16,1708.379150390625,80.94512176513672
10,17,369.9322814941406,559.8929443359375
10,18,1194.294677734375,191.53555297851562
10,19,257.82183837890625,83.4713363647461
10,20,1014.468017578125,186.79522705078125
10,21,1230.558837890625,181.3007049560547
10,22,870.199951171875,125.90838623046875
10,23,1643.268310546875,74.45545959472656
10,24,1114.073974609375,104.89833068847656
10,25,818.8619384765625,131.20394897460938
10,26,485.5802001953125,576.1104736328125
10,27,1907.273193359375,151.2150421142578
10,28,1608.482421875,74.15065002441406
10,29,399.7901611328125,66.77394104003906
10,30,924.9094848632812,135.29519653320312
10,31,597.8951416015625,262.33026123046875
10,32,1322.950927734375,54.13264846801758
10,33,1835.963134765625,24.878948211669922
10,34,423.48760986328125,595.2100830078125
10,35,184.47872924804688,16.71117401123047
10,36,746.7840576171875,45.46973419189453
10,37,394.547119140625,566.954833984375
11,0,286.7409362792969,560.665283203125
11,1,118.67111206054688,185.70945739746094
11,2,713.736328125,689.2763061523438
11,3,1827.60498046875,221.90625
11,4,1442.539306640625,795.72998046875
11,5,1883.150634765625,738.3803100585938
11,6,1499.239013671875,427.730224609375
11,7,102.7090835571289,897.4114990234375
11,8,1517.4647216796875,585.6298828125
11,9,787.88232421875,491.770263671875
11,10,1180.580078125,973.9012451171875
11,11,1178.1461181640625,545.2420043945312
11,12,953.6878051757812,256.9302062988281
11,13,601.5728149414062,355.4649658203125
11,14,369.977783203125,559.4692993164062
11,15,264.6431884765625,82.94517517089844
11,16,738.1892700195312,285.9073791503906
11,17,1014.681396484375,186.77110290527344
11,18,1707.78857421875,82.1548080444336
11,19,1194.65869140625,189.68963623046875
11,20,1749.18408203125,195.92202758789062
11,21,869.8892211914062,125.31871032714844
11,22,1641.315673828125,71.73445892333984
11,23,1230.12255859375,178.0172882080078
11,24,1113.941162109375,105.97779846191406
11,25,485.04669189453125,575.4996337890625
11,26,818.6741333007812,130.13014221191406
11,27,598.076416015625,263.3255615234375
11,28,420.6649169921875,595.0946044921875
11,29,926.30615234375,130.50303649902344
11,30,1322.9931640625,54.009849548339844
11,31,401.3313903808594,65.08296966552734
11,32,1906.6202392578125,153.2479248046875
11,33,1608.0758056640625,74.95213317871094
11,34,185.04486083984375,17.648563385009766
11,35,398.424560546875,569.3870239257812
11,36,1835.4342041015625,24.791370391845703
11,37,1408.179443359375,97.41023254394531
12,0,1434.734130859375,795.02294921875
12,1,117.43931579589844,185.53314208984375
12,2,1829.309814453125,223.7408447265625
12,3,1520.211669921875,596.1409301757812
12,4,1502.876953125,427.63836669921875
12,5,712.3682861328125,682.3252563476562
12,6,284.51666259765625,565.76123046875
12,7,1882.610107421875,736.802978515625
12,8,104.18502044677734,896.73095703125
12,9,1176.702880859375,971.1222534179688
12,10,1177.980712890625,539.4874877929688
12,11,786.0308837890625,488.0621032714844
12,12,953.1621704101562,260.71697998046875
12,13,601.3016357421875,360.7738952636719
12,14,268.7999267578125,80.8641357421875
12,15,1749.4168701171875,198.83169555664062
12,16,368.96319580078125,559.7918701171875
12,17,1707.3292236328125,84.88153076171875
12,18,1229.458984375,171.7283477783203
12,19,1014.5452270507812,188.76614379882812
12,20,1644.55859375,73.38292694091797
12,21,869.4457397460938,124.47659301757812
12,22,1193.83154296875,187.424072265625
12,23,737.1334228515625,280.64068603515625
12,24,1324.413818359375,52.480247497558594
12,25,419.49420166015625,596.542236328125
12,26,1113.304931640625,112.1042709350586
12,27,818.8302612304688,125.69364929199219
12,28,403.0946044921875,58.52470397949219
12,29,1907.0537109375,152.94859313964844
12,30,600.33984375,267.98577880859375
12,31,483.7431945800781,575.1602172851562
12,32,1834.561767578125,24.46923828125
12,33,1611.1920166015625,72.8175048828125
12,34,397.98321533203125,574.5633544921875
12,35,187.99017333984375,16.10575294494629
12,36,1408.212890625,96.8860855102539
12,37,927.74462890625,130.52047729492188
13,0,1523.2032470703125,600.7347412109375
13,1,117.05508422851562,185.4792938232422
13,2,1430.2247314453125,794.27099609375
13,3,711.589599609375,680.2702026367188
13,4,1505.592041015625,433.56878662109375
13,5,1829.77978515625,225.3509979248047
13,6,284.2902526855469,565.808349609375
13,7,1883.093505859375,735.1156005859375
13,8,1178.2012939453125,536.9610595703125
13,9,1174.9715576171875,971.0118408203125
13,10,786.2042236328125,485.79510498046875
13,11,107.95594024658203,897.3768920898438
13,12,952.705810546875,258.4119873046875
13,13,601.1416015625,361.3319091796875
13,14,270.1725158691406,79.10514831542969
13,15,368.71844482421875,561.7775268554688
13,16,1746.96875,202.86087036132812
13,17,869.4332885742188,124.23665618896484
13,18,1228.947265625,169.55227661132812
13,19,737.0541381835938,278.23590087890625
13,20,1706.683349609375,85.87858581542969
13,21,1014.081298828125,189.67056274414062
13,22,1644.0791015625,74.3084945678711
13,23,419.751953125,592.9937744140625
13,24,1323.9000244140625,52.531227111816406
13,25,1193.4827880859375,186.23956298828125
13,26,1113.572021484375,112.763916015625
13,27,403.4552307128906,56.77040100097656
13,28,818.482666015625,125.77304077148438
13,29,600.8406982421875,268.2545471191406
13,30,482.07391357421875,574.5321044921875
13,31,1906.787841796875,154.3304901123047
13,32,1608.647216796875,73.39224243164062
13,33,927.9468994140625,134.1790771484375
13,34,189.09466552734375,15.787493705749512
13,35,1833.9583740234375,24.330751419067383
13,36,1408.111328125,95.38671875
14,0,710.993896484375,674.405029296875
14,1,116.57154846191406,185.15194702148438
14,2,1524.190673828125,603.7611083984375
14,3,1426.750244140625,793.447021484375
14,4,283.35052490234375,566.7925415039062
14,5,1507.009521484375,435.6014099121094
14,6,786.75537109375,480.239501953125
14,7,1179.18359375,535.39404296875
14,8,1830.1898193359375,229.31729125976562
14,9,1174.0958251953125,969.11181640625
14,10,953.404052734375,264.0216064453125
14,11,1879.1534423828125,732.9217529296875
14,12,271.06549072265625,76.93281555175781
14,13,112.21712493896484,898.2350463867188
14,14,600.8829956054688,363.77142333984375
14,15,368.64385986328125,563.2208251953125
14,16,1229.140625,168.712646484375
14,17,869.396728515625,124.17893981933594
14,18,736.76171875,271.6106872558594
14,19,1013.9747314453125,189.1157989501953
14,20,1642.180908203125,72.249755859375
14,21,418.88031005859375,591.6644287109375
14,22,1112.3321533203125,115.56948852539062
14,23,1753.42822265625,192.92013549804688
14,24,1193.408447265625,185.63356018066406
14,25,1323.381103515625,51.99056625366211
14,26,1706.5250244140625,86.23552703857422
14,27,601.002685546875,266.6671447753906
14,28,481.4848937988281,575.0980224609375
14,29,403.7662658691406,56.37446975708008
14,30,1906.611572265625,155.49130249023438
14,31,818.022216796875,125.51518249511719
14,32,1608.49560546875,74.40476989746094
14,33,1407.574462890625,96.37003326416016
14,34,189.8902587890625,15.205212593078613
14,35,927.4973754882812,131.20281982421875
14,36,1833.759521484375,24.2684268951416
15,0,710.7554321289062,667.0096435546875
15,1,1525.244873046875,604.7749633789062
15,2,115.89009094238281,184.50018310546875
15,3,1507.9449462890625,436.39111328125
15,4,282.06842041015625,566.5433959960938
15,5,1171.138671875,965.7994384765625
15,6,1179.866455078125,531.1998901367188
15,7,786.22705078125,476.32611083984375
15,8,1830.38134765625,231.49884033203125
15,9,1423.951904296875,793.6553955078125
15,10,118.43299865722656,901.08642578125
15,11,953.0286254882812,264.7740478515625
15,12,1879.77294921875,729.3251342773438
15,13,270.38922119140625,75.53311157226562
15,14,600.814208984375,366.6297607421875
15,15,369.5956115722656,562.6707153320312
15,16,736.880859375,267.091064453125
15,17,1641.484375,71.64725494384766
15,18,1229.19287109375,165.04168701171875
15,19,1752.939453125,196.3977813720703
15,20,1112.1123046875,117.15887451171875
15,21,868.9923706054688,123.57672882080078
15,22,1014.1578369140625,188.9110870361328
15,23,1194.05859375,185.73019409179688
15,24,419.82470703125,588.5404663085938
15,25,1706.70166015625,85.47439575195312
15,26,601.027587890625,267.9801025390625
15,27,1323.2200927734375,51.800384521484375
15,28,1608.4892578125,74.3510513305664
15,29,481.33636474609375,574.8831176757812
15,30,403.84625244140625,55.563926696777344
15,31,817.8489990234375,124.72355651855469
15,32,1906.28955078125,156.03424072265625
15,33,1406.880615234375,95.73709869384766
15,34,189.658447265625,14.026107788085938
15,35,928.529541015625,131.16102600097656
16,0,710.193603515625,656.69921875
16,1,1168.3609619140625,961.0919189453125
16,2,280.402099609375,567.1771240234375
16,3,115.8510971069336,184.20712280273438
16,4,1510.53173828125,437.18951416015625
16,5,1525.879150390625,604.587158203125
16,6,1417.784912109375,795.5949096679688
16,7,786.4696655273438,473.45269775390625
16,8,1181.31884765625,525.185791015625
16,9,120.40177917480469,902.871337890625
16,10,1830.413330078125,233.91317749023438
16,11,272.82562255859375,73.50810241699219
16,12,953.9873046875,266.745361328125
16,13,1875.74560546875,723.8952026367188
16,14,600.6824951171875,367.42584228515625
16,15,736.8665771484375,264.72467041015625
16,16,1111.2635498046875,119.1710205078125
16,17,1641.0889892578125,72.91190338134766
16,18,1013.7210083007812,190.43495178222656
16,19,1193.7086181640625,185.11390686035156
16,20,370.14410400390625,559.9462890625
16,21,1228.4560546875,161.3472900390625
16,22,1755.89013671875,185.6581573486328
16,23,868.8228759765625,123.05299377441406
16,24,419.47503662109375,587.9861450195312
16,25,1608.3992919921875,74.9498291015625
16,26,480.6563720703125,574.65771484375
16,27,1706.615478515625,83.54869079589844
16,28,601.6287841796875,269.2012023925781
16,29,403.35650634765625,55.5009880065918
16,30,1322.153076171875,51.68162155151367
16,31,817.629638671875,124.83122253417969
16,32,1905.9681396484375,157.1558837890625
16,33,189.64312744140625,14.398744583129883
16,34,1406.37841796875,100.35966491699219
16,35,929.379638671875,130.43545532226562
17,0,710.8795166015625,648.3206787109375
17,1,277.20928955078125,567.5255737304688
17,2,1529.34228515625,605.6619873046875
17,3,1513.5628662109375,444.67083740234375
17,4,114.77792358398438,183.63816833496094
17,5,1871.3350830078125,713.7720947265625
17,6,122.81446838378906,904.201171875
17,7,1829.6129150390625,236.08108520507812
17,8,785.0574951171875,465.10357666015625
17,9,1412.54443359375,794.3897094726562
17,10,1180.46875,516.4445190429688
17,11,1167.4375,946.7081298828125
17,12,275.46490478515625,70.06201171875
17,13,955.04931640625,270.2667236328125
17,14,600.36767578125,369.8856201171875
17,15,1109.6629638671875,121.18461608886719
17,16,735.5208740234375,261.5633544921875
17,17,367.1350402832031,557.9412231445312
17,18,1764.530029296875,169.00857543945312
17,19,1642.7088623046875,71.99211883544922
17,20,1227.809326171875,162.24009704589844
17,21,868.697265625,122.45403289794922
17,22,1012.8109741210938,194.11228942871094
17,23,817.779541015625,123.77935791015625
17,24,1320.3974609375,50.61028289794922
17,25,1192.744384765625,179.3502197265625
17,26,1706.35595703125,85.70021057128906
17,27,1608.443115234375,74.468017578125
17,28,600.280029296875,271.2413330078125
17,29,405.51995849609375,54.00640869140625
17,30,1405.4990234375,101.31597137451172
17,31,480.3336181640625,573.515625
17,32,393.9747009277344,569.1470336914062
17,33,420.72540283203125,594.017822265625
17,34,929.7975463867188,126.82923889160156
17,35,1904.960205078125,158.04530334472656
17,36,189.69189453125,13.590628623962402
17,37,749.4664306640625,36.167816162109375
18,0,275.05670166015625,568.37158203125
18,1,1514.1282958984375,452.0965576171875
18,2,710.2579345703125,642.943115234375
18,3,1529.617431640625,607.2677001953125
18,4,114.49214935302734,183.53334045410156
18,5,1868.333251953125,709.5916748046875
18,6,785.1839599609375,461.0702819824219
18,7,120.27568817138672,903.6190185546875
18,8,1829.2320556640625,237.8508758544922
18,9,1408.0618896484375,794.2229614257812
18,10,1179.432373046875,513.41064453125
18,11,278.06182861328125,68.55386352539062
18,12,1166.066650390625,941.0186767578125
18,13,365.830078125,558.0477905273438
18,14,954.7106323242188,270.84375
18,15,1110.166015625,121.74237823486328
18,16,599.982177734375,368.12750244140625
18,17,733.8802490234375,261.4319763183594
18,18,1642.874755859375,73.42842864990234
18,19,1766.08154296875,167.5860137939453
18,20,1226.9130859375,160.76263427734375
18,21,1706.3857421875,86.84534454345703
18,22,868.306884765625,122.70523071289062
18,23,1608.3509521484375,75.19493865966797
